Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit
41218,9/2/2026,C124,Mouse,Electronics,Delhi,4,14052,2252
41219,13-08-2026,C521,Smartwatch,Electronics,Mumbai,1,29307,6679
41220,7/1/2026,C888,Desk,Furniture,Jaipur,3,29805,3238
41221,7/7/2026,C065,Chair,Furniture,Pune,1,11765,1240
41222,5/3/2026,C783,Printer,Electronics,Pune,7,181286,41441
41223,19-06-2026,C401,Chair,Furniture,Delhi,7,40810,4993
41224,11/3/2026,C312,Jeans,Apparel,Mumbai,4,7104,1381
41225,18-05-2026,C128,Monitor,Electronics,Mumbai,7,118657,21982
41226,15-01-2026,C690,Camera,Electronics,Bangalore,1,26820,4903
41227,13-08-2026,C193,Keyboard,Electronics,Bangalore,2,12972,2557
41228,25-04-2026,C307,Bookshelf,Furniture,Bangalore,1,11475,2064
41229,1/2/2026,C070,Tablet,Electronics,Chennai,1,24921,4487
41230,3/7/2026,C660,Laptop,Electronics,Chennai,2,174042,24740
41231,24-04-2026,C502,Shoes,Apparel,Ahmedabad,4,47240,8955
41232,24-04-2026,C594,Laptop,Electronics,Bangalore,7,353780,62214
41233,11/4/2026,C462,Smartwatch,Electronics,Bangalore,5,86875,13435
41234,28-05-2026,C445,Bookshelf,Furniture,Ahmedabad,4,26668,3480
41235,27-06-2026,C287,Air Purifier,Home,Chennai,3,35934,4914
41236,20-02-2026,C250,Camera,Electronics,Hyderabad,3,258252,49304
41237,26-02-2026,C402,Backpack,Apparel,Lucknow,2,6626,1169
41238,20-06-2026,C243,Air Purifier,Home,Kolkata,1,14954,2008
41239,15-07-2026,C530,Chair,Furniture,Lucknow,2,14102,3071
41240,24-05-2026,C871,Smartwatch,Electronics,Bangalore,1,10961,1231
41241,5/4/2026,C454,Laptop,Electronics,Jaipur,6,525126,76225
41242,23-02-2026,C803,Air Purifier,Home,Kolkata,3,98064,15694
41243,15-02-2026,C422,Phone,Electronics,Jaipur,6,89466,15020
41244,1/1/2026,C643,Smartwatch,Electronics,Hyderabad,3,56577,4628
41245,25-05-2026,C285,Makeup Kit,Beauty,Ahmedabad,1,5889,804
41246,11/4/2026,C039,Mouse,Electronics,Mumbai,5,15685,3480
41247,23-04-2026,C180,Smartwatch,Electronics,Pune,6,114240,9564
41248,24-01-2026,C551,MAKEUP KIT,Beauty,Lucknow,6,25740,2497
41249,18-07-2026,C314,Bookshelf,Furniture,Chennai,7,45066,7053
41250,29-06-2026,C228,Shoes,Apparel,Lucknow,5,27875,2374
41251,15-03-2026,C489,Bookshelf,Furniture,Pune,3,38544,6237
41252,18-05-2026,C469,Monitor,Electronics,Ahmedabad,4,51176,4960
41253,30-07-2026,C634,Phone,Electronics,Lucknow,2,140238,16284
41254,30-03-2026,C488,Tablet,Electronics,Delhi,2,101548,17245
41255,17-02-2026,C494,Monitor,Electronics,Kolkata,4,100348,20842
41256,31-05-2026,C056,Headphones,Electronics,Hyderabad,2,12200,1456
41257,4/5/2026,C375,Jeans,Apparel,Chennai,6,29412,3563
41258,24-02-2026,C314,Desk,Furniture,Lucknow,1,12444,1337
41259,19-05-2026,C644,Jeans,Apparel,Hyderabad,7,"₹16,786",3627
41260,27-07-2026,C057,Backpack,Apparel,Delhi,1,1519,265
41261,12/6/2026,C379,Bookshelf,Furniture,Jaipur,5,53515,6417
41262,2/4/2026,C316,Tablet,Electronics,Hyderabad,1,11023,2055
41263,4/4/2026,C869,Camera,Electronics,Lucknow,4,419492,45319
41264,14-07-2026,C577,Shoes,Apparel,Chennai,6,46062,4598
41265,3/1/2026,C239,Air Purifier,Home,Kolkata,2,26400,2229
41266,10/3/2026,C527,Mouse,Electronics,Jaipur,7,23842,2882
41267,5/4/2026,C404,Air Purifier,Home,Mumbai,1,20171,1889
41268,2/1/2026,C010,Mouse,Electronics,Chennai,2,1900,270
41269,3/1/2026,C532,Sofa,Furniture,Pune,1,39457,6912
41270,30-01-2026,C357,Camera,Electronics,Mumbai,5,139010,23343
41271,22-06-2026,C213,Sofa,Furniture,Hyderabad,5,113675,11922
41272,29-06-2026,C621,Mouse,Electronics,Ahmedabad,6,2958,652
41273,31-03-2026,C468,Air Purifier,Home,Mumbai,1,24301,3849
41274,10/6/2026,C607,Air Purifier,Home,Chennai,7,169883,14241
41275,15-01-2026,C509,Backpack,Apparel,Lucknow,2,"₹3,746",672
41276,24-06-2026,C863,Phone,Electronics,Lucknow,3,46845,4549
41277,12/8/2026,C614,Bookshelf,Furniture,Kolkata,2,13856,1967
41278,23-05-2026,C563,Vacuum Cleaner,Home,Lucknow,5,33425,3207
41279,19-05-2026,C525,Headphones,Electronics,Jaipur,5,19490,3323
41280,2/3/2026,C121,Camera,Electronics,Kolkata,5,355380,66637
41281,13-06-2026,C778,Camera,Electronics,Kolkata,2,181240,30760
41282,17-07-2026,C768,Laptop,Electronics,Lucknow,7,424060,81508
41283,10/7/2026,C256,Sofa,Furniture,Ahmedabad,3,202449,32901
41284,25-05-2026,C156,Tablet,Electronics,Lucknow,5,224790,34015
41285,18-08-2026,C335,Vacuum Cleaner,Home,Hyderabad,3,57141,7405
41286,25-05-2026,C476,Bookshelf,Furniture,Kolkata,7,83335,8799
41287,21-05-2026,C797,Air Purifier,Home,Bangalore,7,165207,32123
41288,22-04-2026,C636,Desk,Furniture,Delhi,1,18757,3055
41289,25-01-2026,C321,Sofa,Furniture,Hyderabad,2,47966,5282
41290,9/6/2026,C884,Camera,Electronics,lucknow,5,358180,84502
41291,24-08-2026,C890,Mouse,Electronics,Ahmedabad,1,1416,224
41292,17-03-2026,C727,Camera,Electronics,Chennai,4,363388,67979
41293,6/2/2026,C420,Makeup Kit,Beauty,Jaipur,3,18297,2317
41294,6/8/2026,C793,Chair,Furniture,Mumbai,5,14185,2097
41295,22-02-2026,C870,Smartwatch,Electronics,Mumbai,3,22788,3005
41296,10/2/2026,C699,Shoes,Apparel,Chennai,1,10810,2226
41297,27-07-2026,C819,Laptop,Electronics,Mumbai,5,291770,63427
41298,22-06-2026,C380,Jeans,Apparel,Hyderabad,2,7102,1413
41299,30-04-2026,C081,Printer,Electronics,Jaipur,7,161735,19334
41300,9/4/2026,C328,Backpack,Apparel,Bangalore,1,3462,389
41301,27-02-2026,C387,Air Purifier,Home,Bangalore,4,85052,8596
41302,28-04-2026,C201,Air Purifier,Home,Chennai,5,44170,4638
41303,19-05-2026,C107,Mouse,Electronics,Kolkata,6,5286,827
41304,7/2/2026,C870,Camera,Electronics,Bangalore,7,458248,54335
41305,27-03-2026,C665,Smartwatch,Electronics,Hyderabad,5,42305,9333
41306,14-07-2026,C540,Phone,Electronics,Kolkata,7,294532,53920
41307,28-05-2026,C507,Headphones,Electronics,Jaipur,1,7020,820
41308,16-07-2026,C045,Printer,Electronics,Lucknow,3,31620,6947
41309,20-03-2026,C420,Desk,Furniture,Chennai,7,94752,15488
41310,3/1/2026,C676,Air Purifier,Home,Hyderabad,4,114420,12864
41311,4/7/2026,C657,Mouse,Electronics,Ahmedabad,4,10300,1701
41312,12/8/2026,C708,Monitor,Electronics,Hyderabad,5,167775,25577
41313,14-05-2026,C027,Sofa,Furniture,Lucknow,2,94934,16562
41314,8/5/2026,C148,Laptop,Electronics,Kolkata,5,294590,28479
41315,21-05-2026,C876,Tablet,Electronics,Jaipur,2,99580,16674
41316,7/5/2026,C831,Backpack,Apparel,Chennai,2,8800,1679
41317,7/3/2026,C144,Backpack,Apparel,Hyderabad,5,24480,2065
41318,4/1/2026,C750,Headphones,Electronics,Pune,1,4871,872
41319,15-07-2026,C864,Backpack,Apparel,Lucknow,2,2342,519
41320,2/6/2026,C273,Printer,Electronics,Hyderabad,1,22770,4393
41321,29-06-2026,C884,Jeans,Apparel,Jaipur,1,4486,656
41322,6/3/2026,C451,Vacuum Cleaner,Home,Mumbai,6,41322,6908
41323,15-07-2026,C433,Bookshelf,Furniture,Kolkata,1,7397,1599
41324,29-05-2026,C331,Backpack,Apparel,Bangalore,4,4148,490
41325,2/3/2026,C780,Bookshelf,Furniture,Chennai,5,81240,7154
41326,2/5/2026,C729,Backpack,Apparel,Lucknow,7,31773,7340
41327,30-05-2026,C549,Phone,Electronics,Jaipur,6,283956,67417
41328,20-06-2026,C300,Camera,Electronics,Mumbai,3,243477,57862
41329,15-05-2026,C738,Desk,Furniture,Ahmedabad,7,103089,22019
41330,13-04-2026,C058,Printer,Electronics,Pune,1,8317,1896
41331,8/1/2026,C721,Chair,Furniture,Delhi,4,"33,008 INR",5284
41332,12/3/2026,C596,Printer,Electronics,Bangalore,2,39508,3642
41333,4/3/2026,C771,Smartwatch,Electronics,Jaipur,6,97932,17740
41334,9/4/2026,C897,Mouse,Electronics,Mumbai,5,4175,481
41335,28-07-2026,C348,Mouse,Electronics,Lucknow,7,20286,4745
41336,23-03-2026,C640,Desk,Furniture,Pune,6,77352,16499
41337,10/5/2026,C047,Printer,Electronics,Delhi,3,59307,10177
41338,1/8/2026,C230,Sofa,Furniture,Bangalore,1,58822,12763
41339,28-07-2026,C633,Laptop,Electronics,Lucknow,4,203404,38684
41340,14-01-2026,C454,Monitor,Electronics,Mumbai,5,48345,9205
41341,31-01-2026,C598,Camera,Electronics,Mumbai,3,133437,24965
41342,24-08-2026,C057,Shoes,Apparel,Lucknow,7,60648,14313
41343,14-01-2026,C013,Laptop,Electronics,Mumbai,6,363456,59066
41344,23-05-2026,C260,Tablet,Electronics,Chennai,6,"118,896 INR",15377
41345,22-05-2026,C749,Sofa,Furniture,Hyderabad,5,364230,42804
41346,28-06-2026,C728,Mouse,Electronics,Delhi,3,3957,373
41347,18-07-2026,C778,Vacum Cleaner,Home,Lucknow,3,17430,3794
41348,8/1/2026,C618,Phone,Electronics,Pune,5,351175,31961
41349,15-02-2026,C194,Sofa,Furniture,Pune,7,469539,72564
41350,21-01-2026,C208,Keyboard,Electronics,Delhi,7,16373,2880
41351,10/8/2026,C714,Makeup Kit,Beauty,Lucknow,7,31696,2939
41352,9/8/2026,C247,Laptop,Electronics,Ahmedabad,5,356345,43862
41353,29-04-2026,C649,Monitor,Electronics,Jaipur,3,58944,6952
41354,3/5/2026,C759,Printer,Electronics,Mumbai,6,41808,8864
41355,11/3/2026,C730,Phone,Electronics,Pune,2,134362,15262
41356,10/1/2026,C574,Keyboard,Electronics,Mumbai,1,2788,470
41357,18-04-2026,C135,Air Purifier,Home,Chennai,1,19672,2382
41358,1/1/2026,C272,Camera,Electronics,Kolkata,4,225168,50538
41359,26-03-2026,C830,Camera,Electronics,Lucknow,6,239532,34073
41360,29-05-2026,C770,Backpack,Apparel,Bangalore,7,37807,4328
41361,27-02-2026,C294,Sofa,Furniture,Pune,7,167153,39397
41362,10/2/2026,C410,Makeup Kit,Beauty,Pune,5,14240,3152
41363,4/6/2026,C078,Mouse,Electronics,Hyderabad,3,11961,1175
41364,27-05-2026,C712,Bookshelf,Furniture,Pune,6,101004,19151
41365,10/2/2026,C395,Camera,Electronics,Bangalore,3,293025,51011
41366,15-07-2026,CUSTOMER-417,Vacuum Cleaner,Home,Pune,3,43221,9423
41367,12/6/2026,C764,Sofa,Furniture,Pune,6,508638,105212
41368,15-05-2026,C589,Air Purifier,Home,Ahmedabad,1,17697,2702
41369,26-05-2026,C615,Laptop,Electronics,Mumbai,4,212476,19380
41370,22-08-2026,C819,Bookshelf,Furniture,Bangalore,4,58936,7127
41371,13-01-2026,C582,Backpack,Apparel,Chennai,3,12924,2851
41372,6/6/2026,C403,Desk,Furniture,Jaipur,3,34998,7292
41373,9/5/2026,C604,Tablet,Electronics,delhi,3,97068,22027
41374,6/6/2026,C792,Shoes,Apparel,Mumbai,3,11598,2547
41375,25-08-2026,C664,Camera,Electronics,Mumbai,4,248452,₹56661
41376,10/7/2026,C419,Smartwatch,Electronics,Mumbai,7,38136,7536
41377,2/3/2026,C497,Sofa,Furniture,Mumbai,5,373815,86997
41378,19-08-2026,C775,Backpack,Apparel,Pune,4,5512,1189
41379,16-01-2026,C513,Monitor,Electronics,Hyderabad,3,120822,20883
41380,21-07-2026,C755,Air Purifier,Home,Pune,2,58340,13578
41381,5/4/2026,C052,Bookshelf,Furniture,Hyderabad,5,26380,2922
41382,28-01-2026,C454,Bookshelf,Furniture,Lucknow,2,33544,
41383,17-04-2026,C746,Smartwatch,Electronics,Delhi,7,152033,31639
41384,25-07-2026,C780,Shoes,Apparel,Hyderabad,1,4826,542
41385,6/3/2026,C540,Mouse,Electronics,Chennai,3,5328,686
41386,26-07-2026,C616,Keyboard,Electronics,Ahmedabad,6,31368,5473
41387,26-05-2026,C294,Tablet,Electronics,Hyderabad,2,75896,10401
41388,13-02-2026,C220,Mouse,Electronics,Ahmedabad,3,10467,1012
41389,24-07-2026,C794,Desk,Furniture,Jaipur,3,29715,4626
41390,9/2/2026,C883,Bookshelf,Furniture,Kolkata,1,16661,2304
41391,20-01-2026,C227,Makeup Kit,Beauty,Lucknow,5,23090,4321
41392,11/1/2026,C146,Keyboard,Electronics,Pune,3,11694,2439
41393,27-06-2026,C475,Bookshelf,Furniture,Jaipur,5,48740,7631
41394,14-02-2026,C569,Tablet,Electronics,Kolkata,4,119472,23616
41395,16-05-2026,C507,Keyboard,Electronics,Jaipur,1,1438,342
41396,14-06-2026,C825,Jeans,Apparel,Lucknow,4,20784,2022
41397,4/7/2026,C562,Sofa,Furniture,Ahmedabad,1,24159,3633
41398,17-02-2026,C010,Camera,Electronics,Kolkata,2,66916,9897
41399,30-01-2026,C047,Headphones,Electronics,Jaipur,2,16570,1926 INR
41400,18-03-2026,C144,Camera,Electronics,Ahmedabad,3,228765,24268
41401,26-04-2026,C328,Makeup Kit,Beauty,Delhi,5,25765,3805
41402,30-03-2026,C316,Phone,Electronics,Pune,7,121933,12506
41403,24-05-2026,C711,Camera,Electronics,Pune,6,235920,19083
41404,10/1/2026,C589,Keyboard,Electronics,Mumbai,5,5750,1101
41405,9/1/2026,C822,Sofa,Furniture,Mumbai,5,143930,27645
41406,20-08-2026,C571,Chair,Furniture,Jaipur,6,71256,10484
41407,8/5/2026,C044,Keyboard,Electronics,Pune,5,27935,4878
41408,8/3/2026,C560,Shoes,Apparel,Bangalore,1,3631,851
41409,5/6/2026,C239,Camera,Electronics,Lucknow,7,674233,76171
41410,20-03-2026,C715,Jeans,Apparel,chennai,7,18214,2494
41411,16-08-2026,,Monitor,Electronics,Bangalore,6,227484,32742
41412,20-02-2026,C581,Backpack,Apparel,Chennai,3,15669,1436
41413,30-01-2026,C157,Air Purifier,Home,Lucknow,7,205051,40395
41414,29-04-2026,C343,Keyboard,Electronics,Kolkata,5,30240,2691
41415,10/2/2026,C308,Air Purifier,Home,Lucknow,3,71799,16916
41416,16-02-2026,C037,Air Purifier,Home,Delhi,3,22062,2564
41417,5/7/2026,C634,Jeans,Apparel,Hyderabad,5,23595,2049
41418,21-06-2026,C469,Vacuum Cleaner,Home,Kolkata,7,137487,22813
41419,7/2/2026,C226,Desk,Furniture,Kolkata,3,24864,3734
41420,3/1/2026,C290,Chair,Furniture,Ahmedabad,6,39450,4513
41421,2/8/2026,C017,Tablet,ELECTRONICS,Bangalore,1,21009,3091
41422,11/6/2026,C561,Camera,Electronics,Bangalore,7,507430,46528
41423,25-08-2026,C498,Desk,Furniture,Ahmedabad,7,154546,32117
41424,21-03-2026,C013,Chair,Furniture,Jaipur,3,22182,3887
41425,12/2/2026,C704,Air Purifier,Home,Ahmedabad,7,60998,12778
41426,11/1/2026,C389,Shoes,Apparel,Lucknow,5,45645,7708
41427,6/8/2026,C607,Jeans,Apparel,Lucknow,7,15400,2971
41428,12/5/2026,C245,Mouse,Electronics,Jaipur,6,24486,2513
41429,3/1/2026,C721,Vacuum Cleaner,Home,Pune,6,57660,10108
41430,13-05-2026,C472,Headphones,Electronics,Mumbai,3,20358,4364
41431,1/8/2026,C816,Mouse,Electronics,Kolkata,3,4620,530
41432,7/8/2026,C238,Phone,Electronics,Lucknow,5,60210,8369
41433,22-04-2026,C592,Phone,Electronics,Pune,1,68156,12581
41434,11/2/2026,C730,Desk,Furniture,Kolkata,5,39630,5696
41435,24-03-2026,C152,Keyboard,Electronics,Delhi,2,2404,330
41436,18-02-2026,C498,MAKEUP KIT,Beauty,Lucknow,2,5294,1164
41437,18-08-2026,C095,Vacuum Cleaner,Home,Hyderabad,3,17499,4176
41438,25-04-2026,C678,Tablet,Electronics,Hyderabad,4,184376,26225
41439,1/7/2026,C516,Shoes,Apparel,Hyderabad,7,70000,13647
41440,12/1/2026,C774,Laptop,Electronics,Bangalore,2,91080,11505
41441,20-05-2026,C162,Sofa,Furniture,Delhi,2,36814,8742
41442,19-07-2026,C430,Jeans,Apparel,Pune,7,35322,7315
41443,27-07-2026,C255,Printer,Electronics,Hyderabad,2,11816,1967
41444,24-03-2026,C658,Headphones,Electronics,Kolkata,4,20924,4042
41445,27-01-2026,C294,Laptop,Electronics,Bangalore,4,302708,68971
41446,17-06-2026,C101,Printer,Electronics,Hyderabad,7,117061,22748
41447,3/4/2026,C502,Camera,Electronics,Lucknow,1,30868,4177
41448,12/5/2026,C721,Monitor,Electronics,Ahmedabad,4,64676,8703
41449,30-04-2026,C032,Air Purifier,Home,Jaipur,7,121219,10210
41450,10/3/2026,C752,Chair,Furniture,Jaipur,1,12020,2014
41451,16-01-2026,C113,Vacuum Cleaner,Home,Jaipur,5,40730,8775
41452,6/3/2026,C063,Mouse,Electronics,Delhi,6,13296,1703
41453,10/3/2026,C662,Keyboard,Electronics,Pune,6,9732,1907
41454,23-01-2026,C459,Sofa,Furniture,Delhi,1,62200,8775
41455,7/8/2026,C381,Mouse,Electronics,Pune,1,3129,449
41456,13-05-2026,C877,Tablet,Electronics,Mumbai,2,80046,9092
41457,22-04-2026,C636,Backpack,Apparel,Bangalore,3,14079,2403
41458,19-05-2026,C035,Keyboard,Electronics,Lucknow,2,5562,851
41459,11/3/2026,C247,Shoes,Apparel,Mumbai,2,4716,744
41460,13-03-2026,C651,Desk,Furniture,Lucknow,5,67265,8894
41461,3/4/2026,C788,Chair,Furniture,Delhi,6,19362,2071
41462,27-01-2026,C074,Backpack,Apparel,Kolkata,1,4489,651
41463,17-02-2026,C540,Desk,Furniture,Jaipur,1,11253,1535
41464,13-01-2026,C316,Chair,Furniture,Hyderabad,7,77721,10169
41465,6/6/2026,C167,Jeans,Apparel,Chennai,2,10422,1959
41466,12/7/2026,C736,vacuum cleaner,Home,Lucknow,6,60528,9187
41467,21-07-2026,C629,Shoes,apparel,Delhi,4,23968,4099
41468,13-06-2026,C327,Camera,Electronics,Lucknow,3,84906,15292
41469,13-07-2026,C698,Chair,Furniture,Mumbai,2,12800,2582
41470,24-08-2026,C899,Backpack,Apparel,Mumbai,3,5733,922
41471,15-07-2026,C408,Printer,Electronics,Bangalore,2,12766,2229
41472,15-06-2026,C647,Bookshelf,Furniture,Mumbai,2,28954,4684
41473,12/8/2026,C581,Makeup Kit,Beauty,Chennai,5,22470,3549
41474,22-05-2026,C563,Headphones,Electronics,Chennai,7,11690,1400
41475,13-08-2026,C842,Makeup Kit,Beauty,Kolkata,2,8122,1857
41476,2/8/2026,C890,Chair,Furniture,Ahmedabad,4,22828,2359
41477,29-07-2026,C533,Sofa,Furniture,Bangalore,4,304016,66619
41478,23-07-2026,C529,Makeup Kit,Beauty,hyderabad,6,23310,4326
41479,17-03-2026,C846,Air Purifier,Home,Lucknow,7,150899,25844
41480,14-05-2026,C824,Camera,Electronics,Chennai,1,72815,10404
41481,5/1/2026,C094,Jeans,Apparel,Pune,6,31596,7162
41482,11/1/2026,C454,Mouse,Electronics,Chennai,2,4754,435
41483,27-03-2026,C756,Camera,Electronics,Pune,6,296334,60589
41484,1/7/2026,C603,Air Purifier,Home,Delhi,1,10738,1353
41485,27-04-2026,C496,Shoes,Apparel,Ahmedabad,1,5711,1147
41486,22-03-2026,C004,Backpack,Apparel,Delhi,3,7035,1321
41487,23-07-2026,C703,Smartwatch,Electronics,Kolkata,6,51510,5845
41488,2/1/2026,C154,Chair,Furniture,Jaipur,5,34185,5458
41489,3/5/2026,C769,Air Purifier,Home,Jaipur,6,125466,22226
41490,12/4/2026,C491,Monitor,Electronics,Hyderabad,3,48813,6295
41491,5/4/2026,C241,Vacuum cleaner,Home,Hyderabad,7,141652,24412
41492,19-03-2026,C456,Air Purifier,Home,Mumbai,4,71704,8728
41493,2/2/2026,C246,Sofa,Furniture,Chennai,7,452949,93407
41494,11/6/2026,C836,Backpack,Apparel,Jaipur,3,12498,1726
41495,11/4/2026,C419,Air Purifier,Home,Mumbai,5,160770,15256
41496,10/7/2026,C881,Printer,Electronics,Hyderabad,4,86884,16904
41497,12/7/2026,C634,Smartwatch,Electronics,Bangalore,7,197001,36947
41498,13-01-2026,C595,Laptop,Electronics,Pune,3,161532,37908
41499,9/5/2026,C622,Laptop,Electronics,Ahmedabad,5,291980,67528
41500,4/6/2026,C167,Air Purifier,Home,Jaipur,2,16098,2046
41501,28-05-2026,C829,Keyboard,Electronics,Jaipur,2,13592,2052
41502,6/7/2026,C744,Phone,Electronics,Ahmedabad,1,29286,5524
41503,16-06-2026,C475,Mouse,Electronics,Mumbai,3,13185,1676
41504,24-05-2026,C648,Headphones,Electronics,Hyderabad,4,27248,2645
41505,17-02-2026,C485,Monitor,Electronics,Ahmedabad,7,268688,61009
41506,21-08-2026,C349,Sofa,Furniture,Mumbai,1,79342,16475
41507,10/3/2026,C638,Laptop,Electronics,Ahmedabad,6,271380,56486
41508,11/2/2026,C160,Monitor,Electronics,Mumbai,3,39114,6135
41509,16-05-2026,C430,Mouse,Electronics,Ahmedabad,6,10398,1107
41510,29-06-2026,C394,Smartwatch,Electronics,Delhi,4,116720,21966
41511,15-05-2026,C787,Jeans,Apparel,Hyderabad,2,9984,1709
41512,5/8/2026,C768,Headphones,Electronics,Hyderabad,1,1705,346
41513,3/1/2026,C437,Desk,Furniture,Mumbai,4,72560,8231
41514,7/1/2026,C658,Camera,electronics,Pune,3,185367,18946
41515,13-05-2026,C190,Vacuum Cleaner,Home,Lucknow,1,8320,885
41516,14-08-2026,C766,Mouse,Electronics,Chennai,4,7268,1364
41517,27-07-2026,C858,Makeup Kit,Beauty,Chennai,3,5682,1159
41518,23-02-2026,C542,Vacuum Cleaner,Home,Ahmedabad,6,83322,15555
41519,10/6/2026,C470,Shoes,Apparel,Mumbai,4,11716,2719
41520,15-05-2026,C044,Camera,Electronics,Ahmedabad,1,50591,6547
41521,8/4/2026,C175,Jeans,Apparel,Ahmedabad,3,6036,1292
41522,30-07-2026,C062,Chair,Furniture,Hyderabad,5,38090,8559
41523,29-04-2026,C701,Air Purifier,Home,Lucknow,1,17341,1775
41524,22-08-2026,C182,Tablet,Electronics,Pune,4,101780,18342
41525,7/6/2026,C009,Air Purifier,Home,Chennai,5,105470,24538
41526,28-02-2026,C715,Camera,Electronics,Delhi,3,281490,62371
41527,2/3/2026,C277,Laptop,Electronics,Ahmedabad,2,172474,24435
41528,8/1/2026,C459,Backpack,Apparel,Ahmedabad,4,4688,1075
41529,18-08-2026,C095,Phone,Electronics,Delhi,7,298970,44607
41530,17-07-2026,C608,Vacuum Cleaner,Home,Chennai,6,80040,14767
41531,3/7/2026,C553,Smartwatch,Electronics,Pune,4,86176,8590
41532,27-05-2026,C272,Tablet,Electronics,Bangalore,1,22298,4321
41533,19-01-2026,C751,Tablet,Electronics,Kolkata,2,107536,14883
41534,9/7/2026,C204,Jeans,Apparel,Kolkata,1,4918,877
41535,10/4/2026,C522,Air Purifier,Home,Jaipur,7,243656,47468
41536,23-01-2026,C198,Sofa,Furniture,Ahmedabad,5,351920,42971
41537,28-06-2026,C101,Bookshelf,Furniture,Delhi,2,35646,6002
41538,17-07-2026,C852,Phone,Electronics,Mumbai,2,143034,12443
41539,19-08-2026,C291,Camera,Electronics,Kolkata,1,73982,6747
41540,16-05-2026,C231,Chair,Furniture,Delhi,2,10752,2140
41541,23-02-2026,C843,Phone,Electronics,Hyderabad,4,132384,24397
41542,2/6/2026,C514,Printer,Electronics,Hyderabad,3,64254,7419
41543,20-06-2026,C511,Desk,Furniture,Bangalore,6,67980,10319
41544,25-07-2026,C787,Vacuum Cleaner,Home,Chennai,1,9630,1842
41545,20-06-2026,C410,Shoes,Apparel,Bangalore,5,49340,7844
41546,21-05-2026,C826,Smartwatch,Electronics,Kolkata,6,101244,23121
41547,18-03-2026,C190,Phone,Electronics,Ahmedabad,1,41838,9243
41548,19-03-2026,C642,Sofa,Furniture,Lucknow,1,79756,14480
41549,25-04-2026,C274,Bookshelf,Furniture,Bangalore,5,51875,11613
41550,25-03-2026,C670,Phone,Electronics,Mumbai,5,74770,13760
41551,8/6/2026,C253,Monitor,Electronics,Hyderabad,5,146945,25911
41552,22-01-2026,C789,Chair,Furniture,Lucknow,3,33963,7414
41553,27-05-2026,C504,Smartwatch,Electronics,Delhi,5,133130,27014
41554,10/5/2026,C397,Shoes,Apparel,Ahmedabad,5,35285,4744
41555,8/4/2026,C411,Printer,Electronics,Lucknow,7,183589,35007
41556,16-03-2026,C066,Keyboard,Electronics,bangalore,2,2256,433
41557,16-06-2026,C246,Tablet,Electronics,Bangalore,1,25243,2854
41558,31-07-2026,C380,Monitor,Electronics,Jaipur,5,109980,20668
41559,8/8/2026,C285,Air Purifier,Home,Hyderabad,5,169610,17908
41560,31-07-2026,C347,Desk,Furniture,Bangalore,3,32787,3778
41561,27-04-2026,C379,Printer,Electronics,Hyderabad,5,46105,6049
41562,7/2/2026,C726,Backpack,Apparel,Hyderabad,3,9582,817
41563,6/5/2026,C570,Shoes,Apparel,Bangalore,5,38450,5228
41564,3/4/2026,C415,Monitor,Electronics,Hyderabad,4,176996,15290
41565,1/7/2026,C688,Phone,Electronics,Lucknow,4,197444,19246
41566,22-07-2026,C592,Printer,Electronics,Jaipur,2,41456,9825
41567,1/5/2026,C253,Camera,Electronics,Ahmedabad,7,693854,108764
41568,17-07-2026,C850,Tablet,Electronics,Bangalore,2,43510,8678
41569,9/1/2026,C513,Monitor,Electronics,Mumbai,3,97869,8876
41570,3/5/2026,C101,Chair,Furniture,Lucknow,4,15468,1878
41571,30-01-2026,C748,Mouse,Electronics,Lucknow,7,14294,1776
41572,18-03-2026,C771,Smartwatch,Electronics,Pune,7,74655,11065
41573,10/2/2026,C131,Sofa,Furniture,Jaipur,3,169812,16612
41574,6/8/2026,C053,Mouse,Electronics,Ahmedabad,4,10404,2469
41575,8/8/2026,C457,Camera,Electronics,Delhi,6,533460,104648
41576,21-04-2026,C332,Air Purifier,Home,Delhi,5,148225,22636
41577,24-06-2026,C742,Camera,Electronics,Delhi,2,206370,40375
41578,10/6/2026,C611,Vacuum Cleaner,Home,Chennai,5,80425,16340
41579,19-06-2026,C808,Phone,Electronics,Bangalore,6,390480,66148
41580,15-08-2026,C664,Air Purifier,Home,Pune,6,51096,4628
41581,1/2/2026,C506,Phone,Electronics,Hyderabad,7,232911,22025
41582,17-04-2026,C434,Vacuum Cleaner,Home,Bangalore,7,52703,4952
41583,4/1/2026,C674,Headphones,Electronics,Bangalore,3,35295,5185
41584,1/7/2026,C632,Camera,Electronics,Kolkata,4,163108,15438
41585,16-03-2026,C259,Jeans,Apparel,Chennai,6,28770,3920
41586,25-06-2026,C418,Vacuum Cleaner,Home,Ahmedabad,3,59691,8155
41587,16-04-2026,C539,Backpack,Apparel,Delhi,3,11271,2483
41588,14-04-2026,C197,Keyboard,Electronics,Delhi,4,21688,4478
41589,24-05-2026,C794,Shoes,Apparel,Kolkata,2,3650,806
41590,14-02-2026,C682,Headphones,Electronics,Jaipur,4,47056,7882
41591,17-05-2026,C427,Smartwatch,Electronics,Chennai,2,18876,1854
41592,31-07-2026,C446,Smartwatch,Electronics,Ahmedabad,5,118735,24705
