Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit,Year,Month,Month_Name,Quarter,Day,Day_Name
43579,3/4/2026,C141,Tablet,Electronics,Ahmedabad,2,32608,6964,2026,3,March,1,4,Wednesday
43580,1/15/2026,C290,Jeans,Apparel,Jaipur,5,25790,3957,2026,1,January,1,15,Thursday
43581,4/11/2026,C097,Chair,Furniture,Kolkata,6,15228,1511,2026,4,April,2,11,Saturday
43582,6/4/2026,C300,Printer,Electronics,Chennai,3,49470,4382,2026,6,June,2,4,Thursday
43583,3/23/2026,C328,Mouse,Electronics,Kolkata,7,23674,4791,2026,3,March,1,23,Monday
43584,7/14/2026,C857,Headphones,Electronics,Bangalore,6,27552,3998,2026,7,July,3,14,Tuesday
43585,5/2/2026,C785,Shoes,Apparel,Ahmedabad,5,10990,1980,2026,5,May,2,2,Saturday
43586,5/19/2026,C346,Keyboard,Electronics,Kolkata,1,5892,942,2026,5,May,2,19,Tuesday
43587,2/24/2026,C069,Sofa,Furniture,Pune,5,126235,27304,2026,2,February,1,24,Tuesday
43588,2/22/2026,C021,Chair,Furniture,Pune,5,29580,4712,2026,2,February,1,22,Sunday
43589,1/26/2026,C720,Keyboard,Electronics,Delhi,1,2254,399,2026,1,January,1,26,Monday
43590,5/21/2026,C018,Camera,Electronics,Hyderabad,4,189844,22690,2026,5,May,2,21,Thursday
43591,1/1/2026,C708,Tablet,Electronics,Chennai,4,192764,20954,2026,1,January,1,1,Thursday
43592,2/25/2026,C844,Phone,Electronics,Bangalore,2,105972,12823,2026,2,February,1,25,Wednesday
43593,5/27/2026,C857,Printer,Electronics,Bangalore,1,19305,2049,2026,5,May,2,27,Wednesday
43594,1/8/2026,C573,Laptop,Electronics,Hyderabad,4,379324,64701,2026,1,January,1,8,Thursday
43595,4/30/2026,C243,Printer,Electronics,Delhi,6,141624,22748,2026,4,April,2,30,Thursday
43596,3/6/2026,C102,Vacuum Cleaner,Home,Kolkata,1,5953,1040,2026,3,March,1,6,Friday
43597,2/22/2026,C474,Smartwatch,Electronics,Chennai,3,64470,9344,2026,2,February,1,22,Sunday
43598,1/18/2026,C289,Keyboard,Electronics,Lucknow,7,20622,1948,2026,1,January,1,18,Sunday
43599,8/14/2026,C608,Air Purifier,Home,Jaipur,7,219702,19504,2026,8,August,3,14,Friday
43600,3/1/2026,C457,Shoes,Apparel,Ahmedabad,4,12716,2557,2026,3,March,1,1,Sunday
43601,7/24/2026,C114,HEADPHONES,Electronics,Jaipur,5,53295,11398,2026,7,July,3,24,Friday
43602,6/6/2026,C858,Headphones,Electronics,Pune,2,19372,4110,2026,6,June,2,6,Saturday
43603,7/23/2026,C895,Backpack,Apparel,Bangalore,7,25900,3227,2026,7,July,3,23,Thursday
43604,2/23/2026,C267,Backpack,Apparel,Jaipur,6,13794,1719,2026,2,February,1,23,Monday
43605,4/7/2026,C321,Chair,Furniture,Delhi,4,48436,8095,2026,4,April,2,7,Tuesday
43606,6/9/2026,C663,Bookshelf,Furniture,Chennai,6,37494,7351,2026,6,June,2,9,Tuesday
43607,3/26/2026,C514,Laptop,Electronics,Bangalore,4,219120,26090,2026,3,March,1,26,Thursday
43608,7/24/2026,C156,Smartwatch,Electronics,Bangalore,3,42579,8072,2026,7,July,3,24,Friday
43609,6/8/2026,C752,Printer,Electronics,Mumbai,1,22369,3774,2026,6,June,2,8,Monday
43610,8/16/2026,C602,Desk,Furniture,Pune,7,164836,17473,2026,8,August,3,16,Sunday
43611,5/19/2026,C319,Camera,Electronics,Lucknow,7,445529,50602,2026,5,May,2,19,Tuesday
43612,6/14/2026,C379,Phone,Electronics,Bangalore,6,376080,49311,2026,6,June,2,14,Sunday
43613,6/20/2026,C790,Shoes,Apparel,Pune,5,58535,13327,2026,6,June,2,20,Saturday
43614,8/2/2026,C349,Printer,Electronics,Mumbai,7,35007,7721,2026,8,August,3,2,Sunday
43615,8/2/2026,C634,Sofa,Furniture,Bangalore,6,420810,48031,2026,8,August,3,2,Sunday
43616,4/7/2026,C564,Chair,Furniture,Bangalore,5,33405,7127,2026,4,April,2,7,Tuesday
43617,7/30/2026,C645,Monitor,Electronics,Pune,3,30396,4425,2026,7,July,3,30,Thursday
43618,7/10/2026,C757,Sofa,Furniture,Lucknow,1,77896,10413,2026,7,July,3,10,Friday
43619,8/2/2026,C710,Smartwatch,Electronics,Chennai,2,47664,5765,2026,8,August,3,2,Sunday
43620,5/3/2026,C551,Monitor,Electronics,Lucknow,1,24751,4808,2026,5,May,2,3,Sunday
43621,3/7/2026,C675,Vacuum Cleaner,Home,Pune,5,109105,16933,2026,3,March,1,7,Saturday
43622,3/13/2026,C308,Tablet,Electronics,Bangalore,7,118272,28093,2026,3,March,1,13,Friday
43623,8/21/2026,C654,Bookshelf,Furniture,Lucknow,2,14192,2414,2026,8,August,3,21,Friday
43624,1/26/2026,C082,Makeup Kit,Beauty,Ahmedabad,5,8605,1227,2026,1,January,1,26,Monday
43625,7/6/2026,C866,Vacuum Cleaner,Home,Mumbai,6,123114,16810,2026,7,July,3,6,Monday
43626,1/8/2026,C622,Chair,Furniture,Bangalore,4,23196,4164,2026,1,January,1,8,Thursday
43627,5/24/2026,C353,Shoes,Apparel,Hyderabad,5,44250,4844,2026,5,May,2,24,Sunday
43628,7/29/2026,C443,Smartwatch,Electronics,Hyderabad,6,61752,10374,2026,7,July,3,29,Wednesday
43629,6/5/2026,C526,Jeans,Apparel,Hyderabad,3,8763,1930,2026,6,June,2,5,Friday
43630,7/20/2026,C402,Make Up Kit,Beauty,Lucknow,4,19640,3978,2026,7,July,3,20,Monday
43631,7/26/2026,C040,Vacuum cleaner,Home,Jaipur,1,5833,730,2026,7,July,3,26,Sunday
43632,5/29/2026,C515,Jeans,Apparel,Jaipur,4,17792,3286,2026,5,May,2,29,Friday
43633,8/1/2026,C307,Makeup Kit,Beauty,Hyderabad,6,38490,6321,2026,8,August,3,1,Saturday
43634,3/30/2026,C270,Printer,Electronics,Jaipur,1,19567,2099,2026,3,March,1,30,Monday
43635,8/3/2026,C572,Jeans,Apparel,Delhi,1,5107,475,2026,8,August,3,3,Monday
43636,7/6/2026,C152,Camera,Unknown,Pune,3,232749,31716,2026,7,July,3,6,Monday
43637,5/21/2026,C449,Smartwatch,Electronics,Bangalore,7,192038,26379,2026,5,May,2,21,Thursday
43638,3/21/2026,C374,Sofa,Furniture,Bangalore,2,165356,34559,2026,3,March,1,21,Saturday
43639,8/5/2026,C884,Keyboard,Electronics,Ahmedabad,5,25550,4833,2026,8,August,3,5,Wednesday
43640,3/22/2026,C350,Headphones,Electronics,Delhi,4,34200,5272,2026,3,March,1,22,Sunday
43641,1/5/2026,C260,Shoes,Apparel,Ahmedabad,3,8721,962,2026,1,January,1,5,Monday
43642,6/29/2026,C796,Chair,Furniture,Kolkata,3,35997,6438,2026,6,June,2,29,Monday
43643,2/12/2026,C752,Phone,Electronics,Ahmedabad,4,119004,21295,2026,2,February,1,12,Thursday
43644,6/26/2026,C202,Monitor,Electronics,Delhi,6,114150,14715,2026,6,June,2,26,Friday
43645,7/4/2026,C383,Jeans,Apparel,Hyderabad,2,5158,1198,2026,7,July,3,4,Saturday
43646,5/23/2026,C350,Tablet,Electronics,Delhi,5,204245,44971,2026,5,May,2,23,Saturday
43647,8/22/2026,C316,Laptop,Electronics,Delhi,3,190803,42243,2026,8,August,3,22,Saturday
43648,5/29/2026,c596,Makeup Kit,Beauty,Kolkata,1,4105,456,2026,5,May,2,29,Friday
43649,4/17/2026,C417,Tablet,Electronics,Kolkata,2,93790,14301,2026,4,April,2,17,Friday
43650,1/8/2026,C406,Bookshelf,Furniture,Delhi,5,65215,13485,2026,1,January,1,8,Thursday
43651,3/10/2026,C469,Printer,Electronics,Mumbai,4,63264,7748,2026,3,March,1,10,Tuesday
43652,1/24/2026,C452,Shoes,Apparel,Bangalore,3,16053,1486,2026,1,January,1,24,Saturday
43653,4/26/2026,C112,Camera,Electronics,Bangalore,5,455605,81218,2026,4,April,2,26,Sunday
43654,3/12/2026,C896,Bookshelf,Furniture,Pune,3,20868,2686,2026,3,March,1,12,Thursday
43655,1/13/2026,CUSTOMER-840,Sofa,Furniture,Mumbai,5,388615,47817,2026,1,January,1,13,Tuesday
43656,3/2/2026,C832,Keyboard,Electronics,Bangalore,1,6208,895,2026,3,March,1,2,Monday
43657,3/4/2026,C465,Jeans,Apparel,Delhi,5,14315,2397,2026,3,March,1,4,Wednesday
43658,4/10/2026,C754,Phone,Electronics,Delhi,6,439908,98799,2026,4,April,2,10,Friday
43659,1/30/2026,C065,Laptop,Electronics,Delhi,1,73322,9798,2026,1,January,1,30,Friday
43660,4/11/2026,C216,Shoes,Apparel,Delhi,4,34784,6337,2026,4,April,2,11,Saturday
43661,3/3/2026,C337,Tablet,Electronics,Chennai,2,96900,9348,2026,3,March,1,3,Tuesday
43662,2/10/2026,C669,Makeup Kit,Beauty,Delhi,5,13365,3181,2026,2,February,1,10,Tuesday
43663,5/12/2026,C007,Jeans,Apparel,Chennai,6,9792,1826,2026,5,May,2,12,Tuesday
43664,5/16/2026,C342,Laptop,Electronics,Hyderabad,3,186267,36854,2026,5,May,2,16,Saturday
43665,6/10/2026,C525,Air Purifier,Home,Bangalore,4,43796,7151,2026,6,June,2,10,Wednesday
43666,1/7/2026,C846,Shoes,Apparel,Bangalore,5,42330,3511,2026,1,January,1,7,Wednesday
43667,7/20/2026,C893,Sofa,Furniture,Kolkata,7,239799,53773,2026,7,July,3,20,Monday
43668,4/1/2026,C651,Jeans,Apparel,Lucknow,7,21735,3557,2026,4,April,2,1,Wednesday
43669,3/27/2026,C655,Headphones,Electronics,Mumbai,4,47660,4777,2026,3,March,1,27,Friday
43670,3/30/2026,Unknown,Smartwatch,Electronics,Chennai,4,63196,12270,2026,3,March,1,30,Monday
43671,1/25/2026,C767,Shoes,Apparel,Delhi,4,14200,3107,2026,1,January,1,25,Sunday
43672,8/25/2026,C811,Phone,Electronics,Lucknow,4,240604,50608,2026,8,August,3,25,Tuesday
43673,6/17/2026,C218,Sofa,Furniture,Ahmedabad,3,157584,25437,2026,6,June,2,17,Wednesday
43674,1/13/2026,C174,Chair,Furniture,Bangalore,1,8537,938,2026,1,January,1,13,Tuesday
43675,8/9/2026,C709,Smartwatch,Electronics,Jaipur,1,4824,840,2026,8,August,3,9,Sunday
43676,2/25/2026,C274,Camera,Electronics,Chennai,6,376326,89956,2026,2,February,1,25,Wednesday
43677,7/18/2026,C492,Jeans,Apparel,Hyderabad,3,9096,741,2026,7,July,3,18,Saturday
43678,5/17/2026,C833,Printer,Electronics,Lucknow,4,37848,3050,2026,5,May,2,17,Sunday
43679,5/6/2026,C386,Mouse,Electronics,Chennai,3,12726,2339,2026,5,May,2,6,Wednesday
43680,1/3/2026,C635,Chair,Furniture,Chennai,4,40412,8156,2026,1,January,1,3,Saturday
43681,2/23/2026,C131,Desk,Furniture,Hyderabad,6,82146,13251,2026,2,February,1,23,Monday
43682,1/6/2026,C357,Backpack,Apparel,Jaipur,4,11360,2146,2026,1,January,1,6,Tuesday
43683,6/18/2026,C626,Keyboard,Electronics,Ahmedabad,2,2814,305,2026,6,June,2,18,Thursday
43684,5/10/2026,C192,Phone,Electronics,Mumbai,1,25531,2961,2026,5,May,2,10,Sunday
43685,7/2/2026,C464,Smartwatch,Electronics,Hyderabad,3,20979,2985,2026,7,July,3,2,Thursday
43686,7/5/2026,C372,Mouse,Electronics,Delhi,5,20505,2126,2026,7,July,3,5,Sunday
43687,3/26/2026,C337,Camera,Electronics,Pune,6,350532,76192,2026,3,March,1,26,Thursday
43688,7/11/2026,C725,Makeup Kit,Beauty,Lucknow,7,18228,2691,2026,7,July,3,11,Saturday
43689,2/6/2026,C029,Tablet,Electronics,Bangalore,6,287892,25308,2026,2,February,1,6,Friday
43690,4/5/2026,C532,Shoes,Apparel,Ahmedabad,4,20336,4771,2026,4,April,2,5,Sunday
43691,8/17/2026,C863,Bookshelf,Furniture,Hyderabad,4,47850,7536,2026,8,August,3,17,Monday
43692,5/3/2026,C122,vacuum cleaner,Home,Ahmedabad,2,28918,4472,2026,5,May,2,3,Sunday
43693,5/15/2026,C199,Desk,Furniture,Hyderabad,6,69702,14076,2026,5,May,2,15,Friday
43694,2/21/2026,C498,Tablet,Electronics,Chennai,1,13494,2656,2026,2,February,1,21,Saturday
43695,4/23/2026,C721,Laptop,Electronics,Hyderabad,4,195188,45881,2026,4,April,2,23,Thursday
43696,4/11/2026,C144,Shoes,Apparel,Delhi,5,40510,7237,2026,4,April,2,11,Saturday
43697,6/17/2026,C089,Jeans,Apparel,Lucknow,2,9852,1955,2026,6,June,2,17,Wednesday
43698,6/5/2026,C418,Air Purifier,Home,Jaipur,1,15708,3461,2026,6,June,2,5,Friday
43699,1/15/2026,C279,Vacuum Cleaner,Home,Lucknow,5,57050,11147,2026,1,January,1,15,Thursday
43700,5/23/2026,C489,Monitor,Electronics,Jaipur,3,111969,16238,2026,5,May,2,23,Saturday
43701,8/22/2026,C488,Backpack,Apparel,Bangalore,7,34524,7203,2026,8,August,3,22,Saturday
43702,3/20/2026,C683,Shoes,Apparel,Kolkata,7,18522,2788,2026,3,March,1,20,Friday
43703,7/22/2026,C548,Printer,Electronics,Kolkata,4,83952,20145,2026,7,July,3,22,Wednesday
43704,1/23/2026,C216,Sofa,Furniture,Bangalore,7,172553,32106,2026,1,January,1,23,Friday
43705,1/7/2026,C267,Chair,Furniture,Hyderabad,2,9422,836,2026,1,January,1,7,Wednesday
43706,7/13/2026,C514,Makeup Kit,Beauty,Ahmedabad,5,15230,1603,2026,7,July,3,13,Monday
43707,8/1/2026,C228,Backpack,Apparel,Bangalore,7,19040,4496,2026,8,August,3,1,Saturday
43708,4/17/2026,C224,Smartwatch,Electronics,Ahmedabad,3,52353,8642,2026,4,April,2,17,Friday
43709,3/15/2026,C598,Bookshelf,Furniture,Jaipur,7,61012,8664,2026,3,March,1,15,Sunday
43710,3/11/2026,C175,Tablet,Electronics,Kolkata,5,88700,19396,2026,3,March,1,11,Wednesday
43711,4/16/2026,C336,Chair,Furniture,Ahmedabad,2,27450,3176,2026,4,April,2,16,Thursday
43712,8/24/2026,C141,Tablet,Electronics,Pune,4,185536,16292,2026,8,August,3,24,Monday
43713,7/13/2026,Unknown,Tablet,Electronics,Bangalore,1,24433,3012,2026,7,July,3,13,Monday
43714,3/4/2026,C187,Chair,Furniture,Lucknow,6,69426,5837,2026,3,March,1,4,Wednesday
43715,3/17/2026,C508,Tablet,Electronics,Mumbai,1,12071,1107,2026,3,March,1,17,Tuesday
43716,2/20/2026,C258,Desk,Furniture,Kolkata,7,159187,31317,2026,2,February,1,20,Friday
43717,3/23/2026,C015,Headphones,Electronics,Bangalore,1,11304,1370,2026,3,March,1,23,Monday
43718,7/17/2026,C879,Smartwatch,Electronics,Lucknow,2,4960,611,2026,7,July,3,17,Friday
43719,7/2/2026,C718,Phone,Electronics,Ahmedabad,6,339702,63271,2026,7,July,3,2,Thursday
43720,6/9/2026,C350,Camera,Electronics,Lucknow,6,580710,85403,2026,6,June,2,9,Tuesday
43721,3/26/2026,C790,Printer,Electronics,Pune,1,22967,2502,2026,3,March,1,26,Thursday
43722,8/14/2026,C492,Tablet,Electronics,Lucknow,4,209656,22285,2026,8,August,3,14,Friday
43723,5/16/2026,C638,Makeup Kit,Beauty,Lucknow,2,8566,759,2026,5,May,2,16,Saturday
43724,8/8/2026,C713,Smartwatch,Electronics,Jaipur,5,120825,9915,2026,8,August,3,8,Saturday
43725,4/2/2026,C421,Bookshelf,Furniture,Hyderabad,6,46818,8246,2026,4,April,2,2,Thursday
43726,5/3/2026,C025,Desk,Furniture,Ahmedabad,6,93576,21274,2026,5,May,2,3,Sunday
43727,10/5/2026,C425,Bookshelf,Furniture,Hyderabad,6,50508,11527,2026,10,October,4,5,Monday
43728,1/24/2026,C212,Vacuum Cleaner,Home,Bangalore,5,90655,8651,2026,1,January,1,24,Saturday
43729,2/20/2026,C320,Bookshelf,Furniture,Mumbai,2,27336,4774,2026,2,February,1,20,Friday
43730,3/14/2026,C762,Backpack,Apparel,Delhi,4,11996,2657,2026,3,March,1,14,Saturday
43731,8/24/2026,C271,Backpack,Apparel,Ahmedabad,7,35266,6673,2026,8,August,3,24,Monday
43732,4/26/2026,C750,Smartwatch,Electronics,Hyderabad,2,16302,2474,2026,4,April,2,26,Sunday
43733,6/8/2026,C570,Bookshelf,Furniture,Chennai,2,16092,1489,2026,6,June,2,8,Monday
43734,5/12/2026,C361,Phone,Electronics,Kolkata,5,107135,15961,2026,5,May,2,12,Tuesday
43735,3/12/2026,C793,Printer,Electronics,Jaipur,2,23758,3475,2026,3,March,1,12,Thursday
43736,3/20/2026,C755,Desk,Furniture,Delhi,4,79504,14332,2026,3,March,1,20,Friday
43737,8/9/2026,C641,Phone,Electronics,Jaipur,1,43028,6450,2026,8,August,3,9,Sunday
43738,2/1/2026,C134,Backpack,Apparel,Pune,7,35546,3290,2026,2,February,1,1,Sunday
43739,1/26/2026,C612,Sofa,Furniture,Ahmedabad,7,258839,56462,2026,1,January,1,26,Monday
43740,5/10/2026,C124,Air Purifier,Home,Chennai,4,114436,25148,2026,5,May,2,10,Sunday
43741,6/22/2026,C201,Makeup Kit,Beauty,Kolkata,4,12808,2344,2026,6,June,2,22,Monday
43742,7/12/2026,C055,Tablet,Electronics,Jaipur,5,175160,36618,2026,7,July,3,12,Sunday
43743,6/16/2026,C302,Sofa,Furniture,Bangalore,6,374088,88425,2026,6,June,2,16,Tuesday
43744,7/6/2026,C607,Desk,Furniture,Lucknow,1,23100,2789,2026,7,July,3,6,Monday
43745,3/21/2026,C099,Desk,Furniture,Delhi,3,54210,10647,2026,3,March,1,21,Saturday
43746,3/31/2026,C770,Shoes,Apparel,Delhi,2,10490,856,2026,3,March,1,31,Tuesday
43747,6/5/2026,C282,Backpack,Apparel,Lucknow,1,4020,642,2026,6,June,2,5,Friday
43748,3/26/2026,C123,Mouse,Electronics,Hyderabad,5,2575,265,2026,3,March,1,26,Thursday
43749,6/21/2026,C427,Jeans,Apparel,Mumbai,6,10458,1973,2026,6,June,2,21,Sunday
43750,5/3/2026,C497,Keyboard,Electronics,Ahmedabad,2,13426,2043,2026,5,May,2,3,Sunday
43751,2/24/2026,C235,Mouse,Electronics,Kolkata,5,5755,818,2026,2,February,1,24,Tuesday
43752,2/11/2026,C386,Keyboard,Electronics,Ahmedabad,2,10030,1905,2026,2,February,1,11,Wednesday
43753,8/25/2026,C282,Tablet,Electronics,Jaipur,5,129665,29839,2026,8,August,3,25,Tuesday
43754,2/28/2026,C298,Chair,Furniture,Jaipur,5,71910,8422,2026,2,February,1,28,Saturday
43755,1/7/2026,C531,Headphones,Electronics,Kolkata,5,23770,5665,2026,1,January,1,7,Wednesday
43756,7/13/2026,C134,Tablet,Electronics,Mumbai,2,43836,7071,2026,7,July,3,13,Monday
43757,7/12/2026,C349,Bookshelf,Furniture,Hyderabad,3,46710,10438,2026,7,July,3,12,Sunday
43758,3/9/2026,C342,Bookshelf,Furniture,Kolkata,6,90234,18235,2026,3,March,1,9,Monday
43759,2/9/2026,C846,Sofa,Furniture,Bangalore,1,46704,5480,2026,2,February,1,9,Monday
43760,5/25/2026,CUSTOMER-555,Keyboard,Electronics,Lucknow,2,11004,2411,2026,5,May,2,25,Monday
43761,7/19/2026,CUSTOMER-718,Laptop,Electronics,Ahmedabad,3,197532,38900,2026,7,July,3,19,Sunday
43762,6/23/2026,C553,Bookshelf,Furniture,Pune,7,84595,8222,2026,6,June,2,23,Tuesday
43763,8/25/2026,C871,Shoes,Apparel,Ahmedabad,1,8841,1888,2026,8,August,3,25,Tuesday
43764,7/5/2026,C683,Backpack,Apparel,Lucknow,2,11574,1232,2026,7,July,3,5,Sunday
43765,3/22/2026,C676,Monitor,Electronics,Chennai,7,80878,13236,2026,3,March,1,22,Sunday
43766,3/31/2026,C639,Desk,Furniture,Bangalore,1,8053,1408,2026,3,March,1,31,Tuesday
43767,1/16/2026,C036,Makeup Kit,Beauty,Mumbai,3,4932,879,2026,1,January,1,16,Friday
43768,6/2/2026,C362,Mouse,Electronics,Kolkata,7,18739,3262,2026,6,June,2,2,Tuesday
43769,2/12/2026,C142,Desk,Furniture,Delhi,5,85325,18282,2026,2,February,1,12,Thursday
43770,3/9/2026,C612,Laptop,Electronics,Hyderabad,6,494022,64758,2026,3,March,1,9,Monday
43771,5/19/2026,C439,Headphones,Electronics,Mumbai,4,32028,3155,2026,5,May,2,19,Tuesday
43772,7/25/2026,C201,Sofa,Furniture,Ahmedabad,1,81135,18264,2026,7,July,3,25,Saturday
43773,3/22/2026,C198,Makeup Kit,Beauty,Kolkata,2,7304,1208,2026,3,March,1,22,Sunday
43774,1/21/2026,C320,Sofa,Furniture,Mumbai,4,299068,56872,2026,1,January,1,21,Wednesday
43775,4/7/2026,C727,Mouse,Electronics,Chennai,1,4390,944,2026,4,April,2,7,Tuesday
43776,5/12/2026,C288,Keyboard,Electronics,Hyderabad,1,899,161,2026,5,May,2,12,Tuesday
43777,1/9/2026,C079,Laptop,Electronics,Chennai,4,319876,44839,2026,1,January,1,9,Friday
43778,4/19/2026,C842,HEADPHONES,Electronics,Kolkata,5,58510,7108,2026,4,April,2,19,Sunday
43779,7/5/2026,C178,Phone,Electronics,Chennai,2,120594,12967,2026,7,July,3,5,Sunday
43780,1/10/2026,C809,Laptop,Electronics,Chennai,2,123334,27584,2026,1,January,1,10,Saturday
43781,2/16/2026,C510,Backpack,Apparel,Bangalore,7,17045,3746,2026,2,February,1,16,Monday
43782,6/29/2026,C570,Laptop,Electronics,Ahmedabad,5,365150,65615,2026,6,June,2,29,Monday
43783,1/23/2026,C571,MAKEUP KIT,Beauty,Bangalore,28,19806,2165,2026,1,January,1,23,Friday
43784,3/26/2026,C520,Bookshelf,Furniture,Chennai,1,10583,2387,2026,3,March,1,26,Thursday
43785,5/21/2026,C549,Monitor,Electronics,Jaipur,3,73566,7373,2026,5,May,2,21,Thursday
43786,6/30/2026,C571,Printer,Electronics,Kolkata,6,175020,18729,2026,6,June,2,30,Tuesday
43787,6/21/2026,C228,Monitor,Electronics,Pune,4,161836,14050,2026,6,June,2,21,Sunday
43788,2/11/2026,C247,Monitor,Electronics,Hyderabad,2,19520,3316,2026,2,February,1,11,Wednesday
43789,2/24/2026,C823,Shoes,Apparel,Delhi,4,41176,8564,2026,2,February,1,24,Tuesday
43790,6/24/2026,C476,Camera,Electronics,Mumbai,1,103487,20611,2026,6,June,2,24,Wednesday
43791,7/3/2026,C159,Vacuum Cleaner,Home,Lucknow,2,38574,3759,2026,7,July,3,3,Friday
43792,3/31/2026,C539,Shoes,Apparel,Kolkata,7,53627,5896,2026,3,March,1,31,Tuesday
43793,3/21/2026,C277,Keyboard,Electronics,Lucknow,4,7948,1489,2026,3,March,1,21,Saturday
43794,2/25/2026,C367,Jeans,Apparel,Bangalore,2,10204,1114,2026,2,February,1,25,Wednesday
43795,3/11/2026,C306,Vacuum Cleaner,Home,Jaipur,2,40642,8757,2026,3,March,1,11,Wednesday
43796,5/12/2026,C475,Chair,Furniture,Jaipur,7,92729,16860,2026,5,May,2,12,Tuesday
43797,4/11/2026,C092,Headphones,Electronics,Mumbai,2,17590,2597,2026,4,April,2,11,Saturday
43798,4/24/2026,C736,Keyboard,Electronics,Hyderabad,3,2709,433,2026,4,April,2,24,Friday
43799,8/8/2026,C008,Monitor,Electronics,Pune,6,76662,7432,2026,8,August,3,8,Saturday
43800,4/2/2026,C500,Vacuum Cleaner,Home,Pune,4,71708,16265,2026,4,April,2,2,Thursday
43801,7/17/2026,C550,Tablet,Electronics,Bangalore,5,177215,21862,2026,7,July,3,17,Friday
43802,8/14/2026,C787,Shoes,Apparel,Ahmedabad,2,20322,1664,2026,8,August,3,14,Friday
43803,7/2/2026,C212,Phone,Electronics,Pune,1,67271,7425,2026,7,July,3,2,Thursday
43804,4/29/2026,C076,Bookshelf,Furniture,Delhi,6,40845,11130,2026,4,April,2,29,Wednesday
43805,7/25/2026,C505,Bookshelf,Furniture,Ahmedabad,3,23772,2305,2026,7,July,3,25,Saturday
43806,1/18/2026,C032,Chair,Furniture,Hyderabad,3,35088,7467,2026,1,January,1,18,Sunday
43807,6/24/2026,C042,Tablet,Electronics,Hyderabad,6,191910,33155,2026,6,June,2,24,Wednesday
43808,8/14/2026,C061,Chair,Furniture,Pune,5,74310,16738,2026,8,August,3,14,Friday
43809,5/5/2026,C320,Bookshelf,Furniture,Mumbai,7,95347,8712,2026,5,May,2,5,Tuesday
43810,6/23/2026,C328,Air Purifier,Home,Mumbai,5,35820,8067,2026,6,June,2,23,Tuesday
43811,3/17/2026,C321,Monitor,Electronics,Chennai,3,28911,4212,2026,3,March,1,17,Tuesday
43812,6/20/2026,C551,Desk,Furniture,Mumbai,3,56574,11889,2026,6,June,2,20,Saturday
43813,7/19/2026,C235,Keyboard,Electronics,Pune,4,18164,2579,2026,7,July,3,19,Sunday
43814,7/20/2026,C540,Headphones,Electronics,Lucknow,3,22224,2128,2026,7,July,3,20,Monday
43815,5/4/2026,C301,Phone,Electronics,Ahmedabad,22,175257,38795,2026,5,May,2,4,Monday
43816,5/25/2026,C436,Shoes,Apparel,Mumbai,2,19026,1580,2026,5,May,2,25,Monday
43817,8/2/2026,C843,Camera,Electronics,Delhi,5,449770,67476,2026,8,August,3,2,Sunday
43818,8/9/2026,C431,Bookshelf,Furniture,Delhi,4,59708,8343,2026,8,August,3,9,Sunday
43819,4/3/2026,C804,Smartwatch,Electronics,Mumbai,3,76917,10474,2026,4,April,2,3,Friday
43820,6/22/2026,C780,Camera,Electronics,Bangalore,4,105460,16142,2026,6,June,2,22,Monday
43821,7/14/2026,C695,Smartwatch,Electronics,Delhi,5,17290,1519,2026,7,July,3,14,Tuesday
43822,4/5/2026,C011,Tablet,Electronics,Jaipur,3,45759,8894,2026,4,April,2,5,Sunday
43823,8/1/2026,C114,Mouse,Electronics,Hyderabad,2,6618,671,2026,8,August,3,1,Saturday
43824,1/3/2026,C851,Headphones,Electronics,Bangalore,6,70518,8952,2026,1,January,1,3,Saturday
43825,2/7/2026,C807,Smartwatch,Electronics,Ahmedabad,3,24366,5685,2026,2,February,1,7,Saturday
43826,1/13/2026,C001,Backpack,Apparel,Chennai,5,23325,5017,2026,1,January,1,13,Tuesday
43827,4/12/2026,C819,Mouse,Electronics,Ahmedabad,4,7856,1261,2026,4,April,2,12,Sunday
43828,2/14/2026,C010,Camera,Electronics,Kolkata,2,201568,29122,2026,2,February,1,14,Saturday
43829,5/26/2026,C858,Printer,Electronics,Ahmedabad,1,28866,6558,2026,5,May,2,26,Tuesday
43830,2/24/2026,C607,Phone,Electronics,Jaipur,7,390488,87498,2026,2,February,1,24,Tuesday
43831,3/25/2026,C429,Phone,Electronics,Mumbai,1,15450,2844,2026,3,March,1,25,Wednesday
43832,8/15/2026,C334,Printer,Electronics,Kolkata,5,31155,4055,2026,8,August,3,15,Saturday
43833,4/29/2026,C292,Sofa,Furniture,Delhi,5,139705,28603,2026,4,April,2,29,Wednesday
43834,3/5/2026,C118,Vacuum Cleaner,Home,Delhi,2,16234,2828,2026,3,March,1,5,Thursday
43835,1/1/2026,C836,Chair,Furniture,Bangalore,6,59526,5918,2026,1,January,1,1,Thursday
43836,7/1/2026,C339,Backpack,Apparel,Unknown,4,21664,2195,2026,7,July,3,1,Wednesday
43837,7/12/2026,C114,Desk,Furniture,Hyderabad,3,43788,5356,2026,7,July,3,12,Sunday
43838,3/17/2026,C740,Makeup Kit,Beauty,Hyderabad,1,4339,741,2026,3,March,1,17,Tuesday
43839,8/14/2026,C670,Backpack,Apparel,Kolkata,1,4641,394,2026,8,August,3,14,Friday
